,lien_http,note,Nb_votes,Nb_carnets,Titre,Temps,Niveau,eco,nb_part,ingrédients,recettes,recettes_nettoyees,cal_recette,cal_par_portion,tps_course_affichage,tps_marche_affichage,tps_velo_affichage,tps_course_min,tps_marche_min,tps_velo_min
365,https://www.marmiton.org/recettes/recette_delice-de-noel-aux-deux-chocolats_342955.aspx,5.0,1.0,216.0,Délice de Noël aux deux chocolats,1h10,Niveau moyen,Coût moyen,10.0,"['200 g de sucre', '200 g de farine', '5 oeufs', '250 g de chocolat noir', '250 g de crème liquide', '100 g de chocolat au lait', '300 g de crème liquide', '250 g de sucre', ""25 cl d'eau"", '10 cl de grand-marnier']","{'sucre': [200.0, 'g'], 'farine': [200.0, 'g'], 'oeuf': [5.0, 'unite'], 'chocolat': [250.0, 'g'], 'crème liquide': [250.0, 'g'], 'chocolat au lait': [100.0, 'g'], 'crème liquide2': [300.0, 'g'], 'sucre2': [250.0, 'g'], 'eau': [250.0, 'g']}","{'sucre': [200.0, 'g'], 'farine': [200.0, 'g'], 'oeuf': [5.0, 'unite'], 'chocolat': [250.0, 'g'], 'crème liquide': [250.0, 'g'], 'chocolat au lait': [100.0, 'g'], 'crème liquide2': [300.0, 'g'], 'sucre2': [250.0, 'g'], 'eau': [250.0, 'g']}",5359.5,535.95,59 min,2h58,1h47,59,178,107
366,https://www.marmiton.org/recettes/recette_galette-des-rois-a-ma-maniere_43294.aspx,0.0,0.0,50.0,Galette des Rois à ma manière,35 min,facile,Coût moyen,8.0,"['2 pâtes feuilletées prêtes à dérouler', 'Pavot', '80 g de noisettes en poudre', ""80 g d'amandes en poudre"", '40 g de noix de coco rapée', '125 g de sucre semoule', '80 g de beurre', ""2 cuillères à soupe d'amaretto di Sarono (liqueur nationale Italienne)"", '3 oeufs (2 œufs entiers + 1 blanc et réserver 1 jaune pour dorure)']","{'pâtes feuilletées': [2.0, 'unite'], 'noisettes': [80.0, 'g'], 'amandes': [80.0, 'g'], 'noix de coco': [40.0, 'g'], 'semoule': [125.0, 'g'], 'beurre': [80.0, 'g'], 'amaretto': [2.0, 'unite'], 'oeuf': [3.0, 'unite']}","{'pâtes feuilletées': [2.0, 'unite'], 'noisettes': [80.0, 'g'], 'amandes': [80.0, 'g'], 'noix de coco': [40.0, 'g'], 'semoule': [125.0, 'g'], 'beurre': [80.0, 'g'], 'amaretto': [2.0, 'unite'], 'oeuf': [3.0, 'unite']}",3050.0200000000004,381.25250000000005,42 min,2h7,1h16,42,127,76
367,https://www.marmiton.org/recettes/recette_galette-des-rois-banane-nutella_232991.aspx,4.8,4.0,1100.0,Galette des rois banane-nutella,35 min,facile,bon marché,10.0,"['2 rouleaux de pâte feuilletée au beurre', '3 bananes', '3 cuillères à soupe de nutella', '1 oeuf', '1 fève']","{'pâte feuilletée': [2.0, 'unite'], 'banane': [3.0, 'unite'], 'nutella': [3.0, 'unite'], 'oeuf': [1.0, 'unite']}","{'pâte feuilletée': [2.0, 'unite'], 'banane': [3.0, 'unite'], 'nutella': [3.0, 'unite'], 'oeuf': [1.0, 'unite']}",3409.35,340.935,37 min,1h53,1h8,37,113,68
368,https://www.marmiton.org/recettes/recette_galette-aux-noix-et-blancs-d-oeuf_167270.aspx,4.4,25.0,879.0,Galette aux noix et blancs d'oeuf,30 min,très facile,bon marché,4.0,"[""4 blancs d'oeuf"", '200 g de sucre', '75 g de farine', '100 g de noix ou noisettes mixées']","{'oeuf': [4.0, 'unite'], 'sucre': [200.0, 'g'], 'farine': [75.0, 'g'], 'noisettes': [100.0, 'g']}","{'oeuf': [4.0, 'unite'], 'sucre': [200.0, 'g'], 'farine': [75.0, 'g'], 'noisettes': [100.0, 'g']}",2105.4,526.35,58 min,2h55,1h45,58,175,105
369,https://www.marmiton.org/recettes/recette_cocotte-de-legumes-d-hiver-et-chorizo-doux_221467.aspx,4.0,1.0,109.0,Cocotte de légumes d'hiver et chorizo doux,40 min,facile,bon marché,2.0,"['100 g de lardons (fumés ou non)', '10 chorizo doux à cuire (frais ou surgelés)', '200 g de chou de bruxelles (idem)', '200 g de brocoli (idem)', '2 pommes de terre épluchées coupées en 8', '10 oignons grelots ou 1 normal', '1 carotte', ""1 gousse d'ail"", 'Fond de veau /jus de rôti ou bouillon corsé', 'Gros sel /poivre/ thym']","{'lardon': [100.0, 'g'], 'chorizo': [10.0, 'unite'], 'chou': [200.0, 'g'], 'brocoli': [200.0, 'g'], 'pomme': [2.0, 'unite'], 'oignon': [10.0, 'unite'], 'carotte': [1.0, 'unite'], 'ail': [4.0, 'g'], 'bouillon': [1, 'unite'], 'poivre': [1, 'unite']}","{'lardon': [100.0, 'g'], 'chorizo': [10.0, 'unite'], 'chou': [200.0, 'g'], 'brocoli': [200.0, 'g'], 'pomme': [2.0, 'unite'], 'oignon': [10.0, 'unite'], 'carotte': [1.0, 'unite'], 'ail': [4.0, 'g'], 'bouillon': [1, 'unite'], 'poivre': [1, 'unite']}",1181.974,590.987,1h5,3h16,1h58,65,196,118
370,https://www.marmiton.org/recettes/recette_galette-des-rois-sablee-sable-geant_65891.aspx,4.9,7.0,352.0,Galette des rois sablée (sablé géant !),30 min,très facile,bon marché,6.0,"['250 g de farine', '125 g de beurre salé', '125 g de sucre', '1 oeuf + 1 blanc', ""1 jaune d'oeuf pour dorer"", '1 fève !']","{'farine': [250.0, 'g'], 'beurre salé': [125.0, 'g'], 'sucre': [125.0, 'g'], 'oeuf': [1.0, 'unite'], 'oeuf2': [1.0, 'unite']}","{'farine': [250.0, 'g'], 'beurre salé': [125.0, 'g'], 'sucre': [125.0, 'g'], 'oeuf': [1.0, 'unite'], 'oeuf2': [1.0, 'unite']}",2510.7,418.45,46 min,2h19,1h23,46,139,83
371,https://www.marmiton.org/recettes/recette_galette-de-camembert-aux-pommes_35614.aspx,3.8,4.0,3000.0,Galette de camembert aux pommes,45 min,très facile,bon marché,4.0,"['1 camembert', '4 pommes', '4 feuilles de brick']","{'camembert': [1.0, 'unite'], 'pomme': [4.0, 'unite']}","{'camembert': [1.0, 'unite'], 'pomme': [4.0, 'unite']}",468.56,117.14,13 min,39 min,23 min,13,39,23
372,https://www.marmiton.org/recettes/recette_tartine-du-matin-de-noel-chamallows_333875.aspx,0.0,0.0,126.0,Tartine du matin de Noël (chamallows),4 min,facile,bon marché,2.0,"[""2 tranches de pain d'épices (assez épaisses)"", '4 chamallows', 'Cannelle (facultatif)']","{'chamallows': [4.0, 'unite'], 'cannelle': [1, 'unite']}","{'chamallows': [4.0, 'unite'], 'cannelle': [1, 'unite']}",515.593,257.7965,28 min,1h25,51 min,28,85,51
373,https://www.marmiton.org/recettes/recette_simple-gibier-en-civet-de-noel_342846.aspx,4.5,2.0,359.0,Simple gibier en civet de Noël,2h45,Niveau moyen,Coût moyen,5.0,"['1.2 kg de sauté de veau de cerf, sanglier, biche ou chevreuil', '2 oignons', ""2 gousses d'ail"", '1 orange non traitée pour le zeste', '1 bouquet garni', '2 cuillères à soupe de gelée de fraise, framboise ou groseille', '1 cuillère à soupe de farine ou sauceline', ""5 cl d'armagnac"", '1 bouteille de vin rouge']","{'chevreuil': [1200.0, 'g'], 'oignon': [2.0, 'unite'], 'ail': [2.0, 'unite'], 'orange': [1.0, 'unite'], 'gelée': [2.0, 'unite'], 'farine': [10.0, 'g'], 'armagnac': [50.0, 'g'], 'vin rouge': [1.0, 'unite']}","{'chevreuil': [1200.0, 'g'], 'oignon': [2.0, 'unite'], 'ail': [2.0, 'unite'], 'orange': [1.0, 'unite'], 'gelée': [2.0, 'unite'], 'farine': [10.0, 'g'], 'armagnac': [50.0, 'g'], 'vin rouge': [1.0, 'unite']}",2521.6099999999997,504.32199999999995,56 min,2h48,1h40,56,168,100
374,https://www.marmiton.org/recettes/recette_petits-coeurs-petits-fours-de-noel_19507.aspx,4.2,14.0,4100.0,Petits coeurs ( petits fours de Noël ),40 min,facile,Coût moyen,4.0,"[""3 jaunes d'oeuf"", '120 g de sucre fin', '1 sachet de sucre vanillé', '1 zeste de citron râpé', '200 g de noisettes moulues', '1/2 cuillère à café de levure chimique', '100 g de sucre glace', ""1 cuillère à soupe d'eau chaude"", 'Rhum']","{'oeuf': [3.0, 'unite'], 'sucre': [120.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'citron': [1.0, 'unite'], 'noisettes': [200.0, 'g'], 'levure chimique': [10.0, 'g'], 'sucre glace': [100.0, 'g'], 'eau': [10.0, 'g'], 'rhum': [1, 'unite']}","{'oeuf': [3.0, 'unite'], 'sucre': [120.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'citron': [1.0, 'unite'], 'noisettes': [200.0, 'g'], 'levure chimique': [10.0, 'g'], 'sucre glace': [100.0, 'g'], 'eau': [10.0, 'g'], 'rhum': [1, 'unite']}",2574.35,643.5875,1h11,3h34,2h8,71,214,128
375,https://www.marmiton.org/recettes/recette_galette-des-rois-aux-fruits-secs_26581.aspx,4.3,7.0,1200.0,Galette des rois aux fruits secs,55 min,très facile,Coût moyen,6.0,"['2 pâtes feuilletées pur beurre', '250 g de fruits secs mélangés (abricots, dattes, figues, pruneaux)', ""150 g d'amandes"", 'Noisettes', 'Pignons', 'Pistaches', '125 g de beurre', '2 oeufs + 1 jaune', '2 sachets de sucre vanillé']","{'pâtes feuilletées': [2.0, 'unite'], 'pruneaux': [250.0, 'g'], 'amandes': [150.0, 'g'], 'noisettes': [1, 'unite'], 'pignons': [1, 'unite'], 'pistaches': [1, 'unite'], 'beurre': [125.0, 'g'], 'oeuf': [2.0, 'unite'], 'sucre vanillé': [2.0, 'unite']}","{'pâtes feuilletées': [2.0, 'unite'], 'pruneaux': [250.0, 'g'], 'amandes': [150.0, 'g'], 'noisettes': [1, 'unite'], 'pignons': [1, 'unite'], 'pistaches': [1, 'unite'], 'beurre': [125.0, 'g'], 'oeuf': [2.0, 'unite'], 'sucre vanillé': [2.0, 'unite']}",4766.666,794.4443333333334,1h28,4h24,2h38,88,264,158
376,https://www.marmiton.org/recettes/recette_buche-de-noel-creme-patissiere-et-chocolat_34126.aspx,4.3,41.0,4500.0,Bûche de Noël crème pâtissière et chocolat,48 min,Niveau moyen,Coût moyen,10.0,"['150 g de farine', '120 g de sucre en poudre', '1 sachet de sucre vanillé (ou en poudre)', '6 oeufs', '1 pincée de sel', '75 cl de lait', '6 cuillères à soupe de sucre en poudre', '1 sachet de sucre vanillé (ou 1 gousse de vanille)', ""3 jaunes d'oeuf + 1 œuf entier"", ""75 g de farine (pour qu'elle soit un peu épaisse)"", '100 g de chocolat', '20 cl de crème fraîche', '1 cuillère à soupe de sucre']","{'farine': [150.0, 'g'], 'sucre': [120.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'oeuf': [6.0, 'unite'], 'sel': [1, 'g'], 'lait': [750.0, 'g'], 'sucre2': [10.0, 'g'], 'gousse de vanille': [7.0, 'g'], 'oeuf2': [3.0, 'unite'], 'farine2': [75.0, 'g'], 'chocolat': [100.0, 'g'], 'crème fraîche': [200.0, 'g']}","{'farine': [150.0, 'g'], 'sucre': [120.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'oeuf': [6.0, 'unite'], 'sel': [1, 'g'], 'lait': [750.0, 'g'], 'sucre2': [10.0, 'g'], 'gousse de vanille': [7.0, 'g'], 'oeuf2': [3.0, 'unite'], 'farine2': [75.0, 'g'], 'chocolat': [100.0, 'g'], 'crème fraîche': [200.0, 'g']}",4035.09,403.509,44 min,2h14,1h20,44,134,80
377,https://www.marmiton.org/recettes/recette_galette-des-rois-aux-oranges-confites_26591.aspx,4.9,8.0,952.0,galette des rois aux oranges confites,1 h,très facile,bon marché,6.0,"['2 pâtes feuilletées', ""100 g d'orange confites (faites maison ou plus simplement achetées au rayon fruits confits de votre supermarché)"", '5 cl de grand-marnier', '20 cl de crème fraîche liquide', '5 cl de lait', '1 oeuf 1 jaune', '50 g de sucre', '20 g de farine', '20 g de beurre', '1 fève']","{'pâtes feuilletées': [2.0, 'unite'], 'orange': [100.0, 'g'], 'crème fraîche': [200.0, 'g'], 'lait': [50.0, 'g'], 'oeuf': [1.0, 'unite'], 'sucre': [50.0, 'g'], 'farine': [20.0, 'g'], 'beurre': [20.0, 'g']}","{'pâtes feuilletées': [2.0, 'unite'], 'orange': [100.0, 'g'], 'crème fraîche': [200.0, 'g'], 'lait': [50.0, 'g'], 'oeuf': [1.0, 'unite'], 'sucre': [50.0, 'g'], 'farine': [20.0, 'g'], 'beurre': [20.0, 'g']}",1905.9199999999998,317.6533333333333,35 min,1h45,1h3,35,105,63
378,https://www.marmiton.org/recettes/recette_galettes-vegetales-aux-tomates-sechees_167522.aspx,5.0,2.0,151.0,Galettes végétales aux tomates séchées,25 min,très facile,bon marché,2.0,"[""80 g de céréale (j'ai utilisé ici un mélange de flocons de kamut, quinoa et avoine en proportions égales)"", '15 cl de lait de soja', '1 oeuf', ""5 tomates séchées à l'huile d'olive (selon la taille)"", '10 oignons grelots au vinaigre', 'Poivre', 'Sel', '1 cuillère à café de curry en poudre à doser selon le goût', '1 cuillère à soupe de basilic ciselé', ""Huile d'olive (ici) ou huile neutre pour faire cuire les galettes""]","{'quinoa': [80.0, 'g'], 'lait de soja': [150.0, 'g'], 'oeuf': [1.0, 'unite'], 'tomate': [5.0, 'unite'], 'vinaigre': [10.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'curry': [10.0, 'g'], 'basilic': [10.0, 'g'], 'galette': [1, 'unite']}","{'quinoa': [80.0, 'g'], 'lait de soja': [150.0, 'g'], 'oeuf': [1.0, 'unite'], 'tomate': [5.0, 'unite'], 'vinaigre': [10.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite'], 'curry': [10.0, 'g'], 'basilic': [10.0, 'g'], 'galette': [1, 'unite']}",802.544,401.272,44 min,2h13,1h20,44,133,80
379,https://www.marmiton.org/recettes/recette_galette-de-carottes-et-colin_307586.aspx,3.3,3.0,164.0,Galette de carottes et colin,30 min,facile,bon marché,4.0,"['5 carottes', '1 poireau', 'Oignon', ""2 gousses d'ail"", '2 filets de colin frais ou congelés', '3 oeufs', '80 g de farine', 'Sel', 'Poivre', ""Huile d'olive""]","{'carotte': [5.0, 'unite'], 'poireau': [1.0, 'unite'], 'oignon': [1, 'unite'], 'ail': [2.0, 'unite'], 'oeuf': [3.0, 'unite'], 'farine': [80.0, 'g'], 'sel': [1, 'unite'], 'poivre': [1, 'unite']}","{'carotte': [5.0, 'unite'], 'poireau': [1.0, 'unite'], 'oignon': [1, 'unite'], 'ail': [2.0, 'unite'], 'oeuf': [3.0, 'unite'], 'farine': [80.0, 'g'], 'sel': [1, 'unite'], 'poivre': [1, 'unite']}",809.304,202.326,22 min,1h7,40 min,22,67,40
380,https://www.marmiton.org/recettes/recette_biscuits-de-noel-au-chocolat-brabanzerl_43156.aspx,3.9,14.0,1500.0,Biscuits de Noël au chocolat (Brabanzerl),30 min,très facile,bon marché,20.0,"['200 g de farine', '60 g de sucre glace', '1 pincée de sel', ""60 g de poudre d'amandes"", '200 g de beurre ou de margarine', '160 g de chocolat noir', 'Confiture de groseille', 'Amandes entières']","{'farine': [200.0, 'g'], 'sucre glace': [60.0, 'g'], 'sel': [1, 'g'], 'amandes': [60.0, 'g'], 'margarine': [200.0, 'g'], 'chocolat': [160.0, 'g'], 'amandes2': [1, 'unite']}","{'farine': [200.0, 'g'], 'sucre glace': [60.0, 'g'], 'sel': [1, 'g'], 'amandes': [60.0, 'g'], 'margarine': [200.0, 'g'], 'chocolat': [160.0, 'g'], 'amandes2': [1, 'unite']}",4045.88,202.294,22 min,1h7,40 min,22,67,40
381,https://www.marmiton.org/recettes/recette_galette-des-rois-de-chef-en-herbe_221394.aspx,4.9,32.0,1800.0,"Galette des rois de ""Chef en herbe""",45 min,facile,bon marché,6.0,"['2 pâtes feuilletées', ""210 g de poudre d'amandes (ou amadin, pour une saveur plus intense)"", '150 g de sucre fin', '3 oeufs', '115 g de beurre mou', '3 cuillères à soupe de crème fraîche', ""1 cuillère à café d'extrait d'amande amère"", '1 cuillère à soupe de rhum', ""1 jaune d'oeuf"", '1 fève']","{'pâtes feuilletées': [2.0, 'unite'], 'amandes': [210.0, 'g'], 'sucre': [150.0, 'g'], 'oeuf': [3.0, 'unite'], 'beurre': [115.0, 'g'], 'crème fraîche': [3.0, 'unite'], 'café': [10.0, 'g'], 'rhum': [10.0, 'g'], 'oeuf2': [1.0, 'unite']}","{'pâtes feuilletées': [2.0, 'unite'], 'amandes': [210.0, 'g'], 'sucre': [150.0, 'g'], 'oeuf': [3.0, 'unite'], 'beurre': [115.0, 'g'], 'crème fraîche': [3.0, 'unite'], 'café': [10.0, 'g'], 'rhum': [10.0, 'g'], 'oeuf2': [1.0, 'unite']}",3651.58,608.5966666666667,1h7,3h22,2h1,67,202,121
382,https://www.marmiton.org/recettes/recette_galette-des-rois-au-chocolat_52669.aspx,4.0,2.0,109.0,Galette des rois au chocolat,35 min,très facile,bon marché,6.0,"['2 pâtes feuilletées', ""75 g de poudre d'amandes"", '180 g de chocolat noir', '3 oeufs', '80 g de sucre', '50 g de beurre doux', '3 pincées de cannelle en poudre', '2 cuillères à soupe de rhum']","{'pâtes feuilletées': [2.0, 'unite'], 'amandes': [75.0, 'g'], 'chocolat': [180.0, 'g'], 'oeuf': [3.0, 'unite'], 'sucre': [80.0, 'g'], 'beurre doux': [50.0, 'g'], 'cannelle en poudre': [3.0, 'unite'], 'rhum': [2.0, 'unite']}","{'pâtes feuilletées': [2.0, 'unite'], 'amandes': [75.0, 'g'], 'chocolat': [180.0, 'g'], 'oeuf': [3.0, 'unite'], 'sucre': [80.0, 'g'], 'beurre doux': [50.0, 'g'], 'cannelle en poudre': [3.0, 'unite'], 'rhum': [2.0, 'unite']}",3071.516,511.9193333333333,56 min,2h50,1h42,56,170,102
383,https://www.marmiton.org/recettes/recette_galette-des-rois-au-cacao_23889.aspx,4.0,2.0,140.0,Galette des Rois au cacao,1h45,facile,Coût moyen,6.0,"['400 g de pâte feuilletée', 'Farine', '75 g de beurre', '75 g de sucre', ""75 g d'amandes en poudre"", '2 oeufs', '40 g de cacao non sucré (ou 50g de chocolat à 70%)']","{'pâte feuilletée': [400.0, 'g'], 'farine': [1, 'unite'], 'beurre': [75.0, 'g'], 'sucre': [75.0, 'g'], 'amandes': [75.0, 'g'], 'oeuf': [2.0, 'unite'], 'chocolat': [40.0, 'g']}","{'pâte feuilletée': [400.0, 'g'], 'farine': [1, 'unite'], 'beurre': [75.0, 'g'], 'sucre': [75.0, 'g'], 'amandes': [75.0, 'g'], 'oeuf': [2.0, 'unite'], 'chocolat': [40.0, 'g']}",4317.1,719.5166666666668,1h19,3h59,2h23,79,239,143
384,https://www.marmiton.org/recettes/recette_foret-de-noel-ravioli-aux-epinards_253927.aspx,2.0,1.0,71.0,Forêt de noël : ravioli aux épinards,2h07,Niveau moyen,bon marché,6.0,"[""400 g d'épinards surgelés"", '800 g de farine T65', '2 pommes de terre cuites froides', '80 g de cerneau de noix', ""4 cuillères à soupe d'huile de noix"", 'Sel', 'Poivre', '20 g de pignons de pin hachés grossièrement', '20 cl de sauce tomate']","{'épinards': [400.0, 'g'], 'farine': [800.0, 'g'], 'pomme': [2.0, 'unite'], 'noix': [80.0, 'g'], 'huile de noix': [4.0, 'unite'], 'sel': [1, 'unite'], 'poivre': [1, 'unite'], 'pignons': [20.0, 'g'], 'sauce tomate': [200.0, 'g']}","{'épinards': [400.0, 'g'], 'farine': [800.0, 'g'], 'pomme': [2.0, 'unite'], 'noix': [80.0, 'g'], 'huile de noix': [4.0, 'unite'], 'sel': [1, 'unite'], 'poivre': [1, 'unite'], 'pignons': [20.0, 'g'], 'sauce tomate': [200.0, 'g']}",4402.944000000001,733.8240000000002,1h21,4h4,2h26,81,244,146
385,https://www.marmiton.org/recettes/recette_galettes-de-puree-aux-herbes_24886.aspx,2.5,2.0,82.0,Galettes de purée aux herbes,20 min,facile,Coût moyen,4.0,"['500 g de purée de pommes de terre', '1 oeuf', '2 cuillères à soupe de farine', '2 cuillères à soupe de persil haché', '2 cuillères à soupe de ciboulette ciselée', 'Poivre', 'Sel', ""Huile d'olive""]","{'pomme': [500.0, 'g'], 'oeuf': [1.0, 'unite'], 'farine': [2.0, 'unite'], 'persil': [2.0, 'unite'], 'ciboulette': [2.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}","{'pomme': [500.0, 'g'], 'oeuf': [1.0, 'unite'], 'farine': [2.0, 'unite'], 'persil': [2.0, 'unite'], 'ciboulette': [2.0, 'unite'], 'poivre': [1, 'unite'], 'sel': [1, 'unite']}",1240.76,310.19,34 min,1h43,1h2,34,103,62
386,https://www.marmiton.org/recettes/recette_buche-de-noel-a-la-vanille_334429.aspx,3.8,4.0,762.0,bûche de Noël à la vanille,2h10,Niveau moyen,bon marché,6.0,"['3 oeufs', '90 g de sucre', '1 sachet de levure chimique', '80 g de farine', '50 g de maïzena', '1 sachet de sucre vanillé', '125 g de beurre', '100 g de sucre', ""20 g d'eau"", '1 oeuf entier', ""1 jaune d'oeuf"", ""4 g d'extrait de vanille""]","{'oeuf': [3.0, 'unite'], 'sucre': [90.0, 'g'], 'levure chimique': [7.0, 'g'], 'farine': [80.0, 'g'], 'maïzena': [50.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'beurre': [125.0, 'g'], 'sucre2': [100.0, 'g'], 'eau': [20.0, 'g'], 'oeuf2': [1.0, 'unite'], 'extrait de vanille': [4.0, 'g']}","{'oeuf': [3.0, 'unite'], 'sucre': [90.0, 'g'], 'levure chimique': [7.0, 'g'], 'farine': [80.0, 'g'], 'maïzena': [50.0, 'g'], 'sucre vanillé': [7.0, 'g'], 'beurre': [125.0, 'g'], 'sucre2': [100.0, 'g'], 'eau': [20.0, 'g'], 'oeuf2': [1.0, 'unite'], 'extrait de vanille': [4.0, 'g']}",2585.42,430.90333333333336,47 min,2h23,1h26,47,143,86
387,https://www.marmiton.org/recettes/recette_galettes-saucisses-revisitees-pour-l-apero_528172.aspx,0.0,0.0,0.0,Galettes saucisses revisitées pour l'apéro,51 min,facile,bon marché,6.0,"['4 galettes de sarrasin', '2 saucisses de morteau', ""Moutarde à l'ancienne"", '2 échalotes', '1 oignon rouge', '1 oignon jaune', '20 cl de vinaigre de cidre', '15 cl de cidre', ""Huile d'olive""]","{'sarrasin': [4.0, 'unite'], 'saucisse': [2.0, 'unite'], 'moutarde': [1, 'unite'], 'échalotes': [2.0, 'unite'], 'oignon': [1.0, 'unite'], 'oignon2': [1.0, 'unite'], 'vinaigre de cidre': [200.0, 'g'], 'cidre': [150.0, 'g']}","{'sarrasin': [4.0, 'unite'], 'saucisse': [2.0, 'unite'], 'moutarde': [1, 'unite'], 'échalotes': [2.0, 'unite'], 'oignon': [1.0, 'unite'], 'oignon2': [1.0, 'unite'], 'vinaigre de cidre': [200.0, 'g'], 'cidre': [150.0, 'g']}",2628.5,438.0833333333333,48 min,2h26,1h27,48,146,87
388,https://www.marmiton.org/recettes/recette_galette-des-rois-aux-oranges-confites_26591.aspx,4.9,8.0,952.0,galette des rois aux oranges confites,1 h,très facile,bon marché,6.0,"['2 pâtes feuilletées', ""100 g d'orange confites (faites maison ou plus simplement achetées au rayon fruits confits de votre supermarché)"", '5 cl de grand-marnier', '20 cl de crème fraîche liquide', '5 cl de lait', '1 oeuf 1 jaune', '50 g de sucre', '20 g de farine', '20 g de beurre', '1 fève']","{'pâtes feuilletées': [2.0, 'unite'], 'orange': [100.0, 'g'], 'crème fraîche': [200.0, 'g'], 'lait': [50.0, 'g'], 'oeuf': [1.0, 'unite'], 'sucre': [50.0, 'g'], 'farine': [20.0, 'g'], 'beurre': [20.0, 'g']}","{'pâtes feuilletées': [2.0, 'unite'], 'orange': [100.0, 'g'], 'crème fraîche': [200.0, 'g'], 'lait': [50.0, 'g'], 'oeuf': [1.0, 'unite'], 'sucre': [50.0, 'g'], 'farine': [20.0, 'g'], 'beurre': [20.0, 'g']}",1905.9199999999998,317.6533333333333,35 min,1h45,1h3,35,105,63
389,https://www.marmiton.org/recettes/recette_galette-au-sucre-rapide-pour-enfants-impatients_64626.aspx,4.6,20.0,1200.0,Galette au sucre rapide pour enfants impatients,30 min,très facile,bon marché,6.0,"['250 g de farine', '200 g de sucre', '3 oeufs', '20 cl de fromage blanc (ou yaourt)', '1 sachet de levure', ""Fleur d'oranger"", '1 sachet de sucre vanillé', '50 g de sucre']","{'farine': [250.0, 'g'], 'sucre': [200.0, 'g'], 'oeuf': [3.0, 'unite'], 'fromage blanc': [200.0, 'g'], 'orange': [1, 'unite'], 'sucre vanillé': [7.0, 'g'], 'sucre2': [50.0, 'g']}","{'farine': [250.0, 'g'], 'sucre': [200.0, 'g'], 'oeuf': [3.0, 'unite'], 'fromage blanc': [200.0, 'g'], 'orange': [1, 'unite'], 'sucre vanillé': [7.0, 'g'], 'sucre2': [50.0, 'g']}",2504.86,417.4766666666667,46 min,2h19,1h23,46,139,83
